Name,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,to/g,ft%,fg%,fta/g,fga/g,FT%!,FG%!,3PM_z,PPG_z,RPG_z,APG_z,SPG_z,BPG_z,TPG_z,FT%_z,FG%_z,z_sums
Joe Ingles,UTA,SG/SF,67,27.858706467661694,12.074626865671641,2.7313432835820897,3.6417910447761193,4.7611940298507465,0.6716417910447762,0.1791044776119403,1.7462686567164178,0.8444444444444444,0.4893238434163701,1.3432835820895523,8.388059701492537,0.06042551983266921,0.08741090124605434,1.0322869163681152,-0.5371845549598728,-0.7985164325562663,0.6447546627132593,-0.8302653237932143,-0.9520362761252565,-0.05732057380517353,0.4628531309452854,0.4500735571384877,-0.5853548940746358
Thaddeus Young,CHI,PF/C,68,24.297794117647054,12.102941176470589,0.17647058823529413,6.1911764705882355,4.279411764705882,1.088235294117647,0.5882352941176471,2.0,0.6283185840707964,0.5580693815987934,1.661764705882353,9.75,-0.28439842963184014,0.7718725048213051,-1.4721734440490886,-0.5325261699630401,0.2550034308141049,0.4277008370592702,0.3835727324681092,-0.1274743604703799,-0.3435456513321996,-1.0039943313337643,1.800343083993074,-0.6130938728139141
Bobby Portis,MIL,PF/C,66,20.792171717171712,11.424242424242424,1.121212121212121,7.075757575757576,1.0757575757575757,0.7878787878787878,0.4090909090909091,0.8484848484848485,0.7397260273972602,0.5225375626043406,1.106060606060606,9.075757575757576,-0.06607050210411029,0.3960169766986928,-0.5460733982465802,-0.6441884352817601,0.6205518314688031,-1.0156179567003387,-0.49158291693395445,-0.48852180871216105,0.9554366078189737,-0.07524861359568528,1.0588752449311503,-0.6263694452515527
Nicolas Batum,LAC,SF/PF,67,27.384328358208958,8.059701492537313,1.6417910447761195,4.7164179104477615,2.208955223880597,1.0298507462686568,0.5522388059701493,0.7910447761194029,0.8275862068965517,0.46359223300970875,0.8656716417910447,6.149253731343284,0.024347192383043528,-0.09414961178105666,-0.035766453830424344,-1.1977363252084074,-0.3544326399552039,-0.505086742619125,0.21345633469913597,-0.20002165347864154,1.020232659237748,0.3093794434449255,0.09190061253497003,-0.6580747651750226
Jordan Clarkson,UTA,PG/SG,68,26.729166666666657,18.397058823529413,3.0588235294117645,4.014705882352941,2.4705882352941178,0.8970588235294118,0.14705882352941177,1.6911764705882353,0.8958333333333334,0.42511627906976746,2.1176470588235294,15.808823529411764,0.20408258420679623,-0.8503043185512067,1.3533053749370554,0.503007536774713,-0.6444113746254646,-0.387215143448485,-0.17346253992578564,-1.0166210613643185,0.00482691275130005,1.0739562768923299,-1.3998012635179609,-0.686415281526616
Brandon Clarke,MEM,SF/PF,59,23.979943502824867,10.338983050847459,0.3389830508474576,5.559322033898305,1.6101694915254237,1.0338983050847457,0.847457627118644,0.559322033898305,0.6902654867256637,0.5182186234817814,1.9152542372881356,8.372881355932204,-0.2091371731350022,0.3291852949346135,-1.3128676510726993,-0.82273969929074,-0.0061070286212258134,-0.7748532810690958,0.22524979976684564,0.39496211915091733,1.281630636321253,-0.6838402838212324,0.9270332499337516,-0.7715321387022257
Russell Westbrook,WAS,PG,65,36.444871794871794,22.23076923076923,1.323076923076923,11.538461538461538,11.738461538461538,1.353846153846154,0.35384615384615387,4.8,0.6561743341404358,0.4394184168012924,6.3538461538461535,19.046153846153846,-0.9104214428564464,-0.75202889091828,-0.3481917600128423,1.133745087481802,2.4647403254673503,3.78817175155085,1.157489193758563,-0.5998620436119801,-3.502123565689263,-3.6670351952378843,-1.205928715403938,-0.7789949216973424
LaMarcus Aldridge,FA,PF/C,26,25.939743589743596,13.538461538461538,1.1923076923076923,4.538461538461538,1.8846153846153846,0.4230769230769231,1.1153846153846154,1.0384615384615385,0.8723404255319149,0.47297297297297297,1.8076923076923077,11.384615384615385,0.1317435734842203,-0.06751074503752032,-0.47638067346449,-0.2963485506513565,-0.4279721568923458,-0.6512091884159755,-1.5545144874585792,0.9349419539310956,0.7411308302464622,0.766233177998038,0.14445235511023144,-0.8196667395969199
Dorian Finney-Smith,DAL,SF/PF,60,32.00861111111111,9.833333333333334,1.9833333333333334,5.433333333333334,1.7,0.8666666666666667,0.4,0.8,0.7560975609756098,0.4721030042918455,0.6833333333333333,7.766666666666667,-0.02963168463326994,-0.052813073585281374,0.2990365775126338,-0.9059312371122454,-0.05817118387273611,-0.7343826018111386,-0.2620168652807126,-0.5068436195184605,1.0101305976779704,0.0797585633088092,0.17344714133931313,-0.9049726277565667
Danilo Gallinari,ATL,SF/PF,51,23.959477124183017,13.254901960784315,2.019607843137255,4.196078431372549,1.4901960784313726,0.5882352941176471,0.19607843137254902,0.8431372549019608,0.9252873563218391,0.4336842105263158,3.411764705882353,9.313725490196079,0.42928991507826975,-0.4211551206421156,0.334595324554296,-0.34300091989810866,-0.5694601408388337,-0.8289040217724717,-1.0732887491774625,-0.9178269834872145,0.9614690331710689,2.031966305744631,-0.5531985010197922,-0.9576486527238872
Derrick Rose,NYK,PG/SG,50,25.577666666666666,14.68,1.0,2.6,4.18,0.98,0.38,1.56,0.8661417322834646,0.469721767594108,2.54,12.22,0.16936905516804054,-0.11219430376121971,-0.6648937814816189,-0.10853802330714349,-1.2290309981611847,0.3829135847972179,0.06820507055895028,-0.547151603292319,0.15280230663819602,0.9262883087702672,0.05630300183625279,-0.963102133641382
Serge Ibaka,LAC,PF/C,41,23.286991869918698,11.073170731707316,0.9512195121951219,6.7073170731707314,1.8048780487804879,0.21951219512195122,1.146341463414634,1.0731707317073171,0.8113207547169812,0.5095890410958904,1.2926829268292683,8.902439024390244,0.015330899979893916,0.2731808692809768,-0.7127117405884028,-0.7019481708773377,0.46829576849168225,-0.6871326647299433,-2.1476457098170956,0.9973323603352855,0.7019766548138666,0.2710250146088069,0.8165506911837851,-0.994257796579353
Jusuf Nurkic,POR,C,37,23.78693693693694,11.45945945945946,0.32432432432432434,8.972972972972974,3.3783783783783785,1.027027027027027,1.0810810810810811,1.972972972972973,0.6194690265486725,0.5135135135135135,3.054054054054054,9.0,-0.5497052220260846,0.3114948839906087,-1.3272371339742342,-0.6383943861292705,1.4045659259330874,0.021764882805022603,0.20522879910291209,0.8658066387264526,-0.31305744752566433,-2.1325835599915797,0.8921345460613167,-1.0217717349919573
Ben Simmons,PHI,PG,58,32.36896551724138,14.293103448275861,0.05172413793103448,7.189655172413793,6.913793103448276,1.603448275862069,0.603448275862069,2.9827586206896552,0.6132404181184669,0.5574614065180102,4.948275862068965,10.051724137931034,-0.9214708197581618,0.789647724063447,-1.5944584175660823,-0.17219180971486484,0.6676194028342614,1.6145493144177756,1.8847606283625327,-0.09681412940507174,-1.4521598207801838,-3.7140381673145497,1.83540909317526,-1.0273239059909225
Darius Garland,CLE,PG,54,33.14660493827161,17.425925925925927,1.9444444444444444,2.388888888888889,6.092592592592593,1.2222222222222223,0.1111111111111111,3.037037037037037,0.8484848484848485,0.4513715710723192,2.4444444444444446,14.851851851851851,0.1198360694238944,-0.4088922707408896,0.2609150378913921,0.34323282241737363,-1.3162715333434614,1.2445798792484655,0.77397352166725,-1.0890700518075285,-1.5133893233162974,0.7155798166520789,-0.529007001529497,-1.109456832120224
Kevin Huerter,ATL,SG/SF,69,30.810869565217402,11.91304347826087,2.028985507246377,3.347826086956522,3.4927536231884058,1.1884057971014492,0.2608695652173913,1.144927536231884,0.78125,0.4322845417236662,0.927536231884058,10.594202898550725,-0.01689136408333566,-0.4938850969537364,0.3437879501114827,-0.5637689077628283,-0.9199958758221363,0.07329352186495837,0.6754418272564379,-0.7872469849018243,0.6210304198223902,0.1339546448057998,-0.696676338475492,-1.120179743101212
Jae'Sean Tate,HOU,SG/SF/PF,70,29.181666666666672,11.342857142857143,0.8571428571428571,5.3428571428571425,2.5428571428571427,1.2142857142857142,0.5142857142857142,1.4142857142857144,0.6938775510204082,0.5047923322683706,2.1,8.942857142857143,-0.22172524685207,0.23152486070315256,-0.8049320902943433,-0.6575782711305032,-0.09555998466514058,-0.3546563632748884,0.7508487362443038,-0.27651228366784025,0.31717727973228804,-0.7373887221345724,0.7343739281641697,-1.1242277710265265
Victor Oladipo,MIA,SG/SF,33,32.72828282828284,19.757575757575758,2.3636363636363638,4.848484848484849,4.575757575757576,1.4242424242424243,0.42424242424242425,2.515151515151515,0.7536231884057971,0.4079861111111111,4.181818181818182,17.454545454545453,-0.19168540189466005,-1.2378215517692368,0.6718355299125682,0.7268452885922121,-0.2998566856456458,0.5612113389162937,1.3626044233422285,-0.45798545736832885,-0.9246692935840403,-0.6096021504319357,-2.164274695500301,-1.1338917017669492
D'Angelo Russell,MIN,PG/SG,42,28.48253968253968,18.952380952380953,2.857142857142857,2.642857142857143,5.833333333333333,1.0476190476190477,0.42857142857142855,2.6904761904761907,0.7651006711409396,0.43098159509202455,3.5476190476190474,15.523809523809524,-0.12189736389165694,-0.7439223093529636,1.1556042330837977,0.5943713807269867,-1.2113205135753091,1.127777709202789,0.2652282423624469,-0.44926078555580545,-1.1224466676277343,-0.3127306407786447,-1.1899364815117346,-1.142713523673208
Louis King,SAC,PF,6,14.21388888888889,7.333333333333333,0.6666666666666666,3.0,1.5,1.1666666666666667,0.5,0.6666666666666666,1.0,0.5,1.0,5.666666666666667,0.20053899809765374,0.11954983186195499,-0.9916498353779757,-1.317241354274437,-1.063733142026345,-0.8244871329892318,0.6121000237066307,-0.3053037006491677,1.1605390697902116,1.0588822070673218,0.5134755338303381,-1.157418330922655
Ricky Rubio,MIN,PG,68,26.051960784313717,8.558823529411764,0.9705882352941176,3.2794117647058822,6.352941176470588,1.4558823529411764,0.058823529411764705,1.6029411764705883,0.8666666666666667,0.38755020080321284,2.2058823529411766,7.323529411764706,0.1482477899212951,-0.6690246982683731,-0.6937251980018857,-1.1156187478223825,-0.9482677278145083,1.3618728147145018,1.454794410148677,-1.1944504015431063,0.10436193106087127,0.8364405056364538,-1.0421824492132519,-1.2367748628346313
Montrezl Harrell,LAL,PF/C,69,22.90386473429951,13.492753623188406,0.0,6.173913043478261,1.0579710144927537,0.6666666666666666,0.7101449275362319,1.0579710144927537,0.70703125,0.6218905472636815,3.710144927536232,8.73913043478261,-0.34292777517392237,1.2495870808510452,-1.6451619431706894,-0.3038686018458491,0.2478694120870577,-1.023631205520525,-0.8447614579389416,0.11822221581528825,0.7191229016347213,-1.2529724609288297,2.742753047061659,-1.242428092806108
Justin Holiday,IND,SG/SF,72,30.32430555555556,10.5,2.4027777777777777,3.5555555555555554,1.6666666666666667,1.0277777777777777,0.5694444444444444,0.75,0.788235294117647,0.41346153846153844,1.1805555555555556,8.666666666666666,-0.013252571690269917,-0.567159080681716,0.7102046119988826,-0.7962485392023279,-0.834152786283512,-0.749400023674154,0.20741627880508248,-0.16534542365660332,1.066533774720061,0.149433712880444,-0.8412273648914715,-1.2527857593035985
Royce O'Neale,UTA,SF/PF,71,31.55727699530517,6.985915492957746,1.5070422535211268,6.830985915492958,2.535211267605634,0.8028169014084507,0.4507042253521127,1.1690140845070423,0.8478260869565217,0.44416243654822335,0.647887323943662,5.549295774647887,0.031335125528057346,-0.19278550019815177,-0.16785640372378036,-1.3743999433260845,0.5194012547580362,-0.3581010032998053,-0.4480573925143255,-0.40465436488050915,0.593859262888458,0.33910542975259694,-0.1026830334842478,-1.4033861938296615
Ivica Zubac,LAC,C,72,22.341898148148147,9.027777777777779,0.013888888888888888,7.208333333333333,1.25,0.3333333333333333,0.8611111111111112,1.125,0.7894736842105263,0.6522842639593909,2.375,5.472222222222222,-0.023719879518072334,0.9487809650823782,-1.6315471075916745,-1.0384644970867294,0.6753380527256152,-0.9371177969618485,-1.816002445702656,0.42247933971216745,0.6435099469043828,0.1049068058951567,2.1493387057862408,-1.4275589963193456
Dennis Schroder,LAL,PG,61,32.069672131147534,15.442622950819672,1.1639344262295082,3.459016393442623,5.770491803278689,1.1475409836065573,0.19672131147540983,2.6721311475409837,0.8483606557377049,0.4368421052631579,4.0,12.459016393442623,0.19559861534143463,-0.5240370138425673,-0.5041940828440664,0.016931790793742782,-0.8740470776093157,1.09946617618235,0.5563730817857615,-0.9165313234494818,-1.1017522935373496,1.0378663004868742,-0.7561584399382725,-1.4420458681297577
Devonte' Graham,CHA,PG/SG,55,30.1569696969697,14.781818181818181,3.2363636363636363,2.690909090909091,5.363636363636363,0.8727272727272727,0.10909090909090909,1.5272727272727273,0.8417721518987342,0.37574850299401197,2.8727272727272726,12.145454545454545,0.12154839453507815,-1.2528579004798313,1.5273422892048478,-0.09178648398999245,-1.1914633035850848,0.9161685829512063,-0.24435793823046342,-1.0931415653200394,0.18972074979301884,0.7228638807312623,-2.1939376062509153,-1.4585913946961602
Terrence Ross,ORL,SG/SF,46,29.272826086956524,15.58695652173913,1.934782608695652,3.4565217391304346,2.369565217391304,1.0217391304347827,0.45652173913043476,1.5869565217391304,0.8695652173913043,0.41233766233766234,3.0,13.391304347826088,0.2103126464668742,-0.8913963052674005,0.2514438479233817,0.04067813397987083,-0.8750779801333213,-0.4327283017801307,0.18982133337458099,-0.39292975233146893,0.12239363727637348,1.100458354344396,-1.4808653541418404,-1.4768060814881583
Duncan Robinson,MIA,SG/SF,72,31.412268518518527,13.083333333333334,3.4722222222222223,3.4722222222222223,1.7638888888888888,0.5972222222222222,0.2777777777777778,1.125,0.8266666666666667,0.4393305439330544,1.0416666666666667,9.958333333333334,0.028339234129500422,-0.39407541802690776,1.7585469515830277,-0.3712280848013964,-0.8685898396449367,-0.7055992099070255,-1.0471033303897155,-0.7531701870253739,0.6435099469043828,0.32636119982871464,-0.4997771008322511,-1.517049654284574
Josh Richardson,DAL,SG/SF,59,30.331920903954806,12.11864406779661,1.4915254237288136,3.305084745762712,2.593220338983051,1.0338983050847457,0.4067796610169492,1.3389830508474576,0.9166666666666666,0.42718446601941745,1.8305084745762712,10.474576271186441,0.2145459626194339,-0.541729423457563,-0.1830670579395334,-0.5299426667346037,-0.9376585059912976,-0.33196660239711173,0.22524979976684564,-0.493179896205288,0.40212346888526695,1.118466468528606,-0.7910610866827679,-1.5210360787698836
Lauri Markkanen,CHI,PF/C,51,25.83169934640523,13.627450980392156,2.3333333333333335,5.254901960784314,0.8823529411764706,0.47058823529411764,0.29411764705882354,1.0196078431372548,0.8260869565217391,0.4807692307692308,1.803921568627451,10.196078431372548,0.048031133823218525,0.01902853253131475,0.6421304341038085,-0.28170764753668426,-0.13190699224661082,-1.1027511263333434,-1.4160796860352443,-0.7202388277330057,0.7623989965519263,0.4101286212564915,0.31517244922046567,-1.5228537787521965
Isaiah Stewart,DET,PF/C,68,21.393872549019605,7.897058823529412,0.3088235294117647,6.676470588235294,0.8676470588235294,0.5588235294117647,1.2941176470588236,0.9852941176470589,0.6956521739130435,0.551219512195122,1.3529411764705883,6.029411764705882,-0.14044723786788027,0.43602620518183816,-1.3424320697078882,-1.2244949553064919,0.45554862391887385,-1.1093764595082032,-1.158986483391908,1.295160360959922,0.8011070592278706,-0.3916399961464334,1.1378033275753279,-1.5373105923789303
Anthony Edwards,MIN,SG/SF,72,32.1412037037037,19.333333333333332,2.375,4.666666666666667,2.9305555555555554,1.1388888888888888,0.4861111111111111,2.236111111111111,0.7757352941176471,0.41770057899090157,3.7777777777777777,16.791666666666668,-0.08963045163108578,-1.027690163265269,0.682974940840853,0.6570472081040823,-0.3749920747978457,-0.17998944470148143,0.5311632747263209,-0.33329535604768057,-0.6098939873642933,-0.17547034189713964,-1.7497386440249818,-1.5521944251621664
Trevor Ariza,MIA,SG/SF,30,28.031666666666677,9.4,1.6666666666666667,4.8,1.8333333333333333,1.0,0.6,0.7,0.7727272727272727,0.4107883817427386,1.4666666666666666,8.033333333333333,-0.03920946945677454,-0.5471871991447188,-0.01138167368890518,-0.9772249907536921,-0.31989278941956595,-0.6743129143590765,0.12647952982477323,-0.10376378177987496,1.1229369517621515,0.039015600459418986,-0.8018278969118301,-1.5999719648666009
Donte DiVincenzo,MIL,PG/SG,66,27.491666666666656,10.424242424242424,1.9848484848484849,5.757575757575758,3.0757575757575757,1.0909090909090908,0.22727272727272727,1.393939393939394,0.7183098591549296,0.41956882255389716,1.0757575757575757,9.136363636363637,-0.08729895659191789,-0.5420983548678464,0.3005218323030717,-0.8087124821466367,0.07582026011535371,-0.1145726449194061,0.39136343557851333,-0.854958024838148,0.3401292219052599,-0.1655523893105209,-0.7917888949896226,-1.6277496863021357
De'Anthony Melton,MEM,PG/SG,52,20.100320512820506,9.076923076923077,1.6730769230769231,3.0961538461538463,2.5384615384615383,1.1346153846153846,0.5961538461538461,1.2692307692307692,0.803921568627451,0.43765903307888043,0.9807692307692307,7.5576923076923075,0.004374786595775815,-0.3117089912157861,-0.0050979034216675715,-1.03037891358696,-1.0239980804554698,-0.35663668264143994,0.5187114671908887,-0.11151531712100157,0.48080847466758353,0.22441877644323757,-0.33728898524180684,-1.6409771641666364
Josh Hart,NOR,SG/SF,47,28.712056737588643,9.23404255319149,1.3404255319148937,8.042553191489361,2.3191489361702127,0.7872340425531915,0.2553191489361702,1.0851063829787233,0.7752808988764045,0.4402332361516035,1.8936170212765957,7.297872340425532,-0.04578785466614503,-0.28220678725162507,-0.33118547111938207,-1.0045289815099907,1.0200749379713692,-0.4554419786959775,-0.4934615261946191,-0.7984332893719054,0.6885124817783912,0.011031791140941515,-0.27908860295626403,-1.642520638957437
Seth Curry,PHI,PG/SG,57,28.743859649122825,12.473684210526315,2.210526315789474,2.4035087719298245,2.719298245614035,0.7719298245614035,0.14035087719298245,1.1403508771929824,0.8961038961038961,0.4673913043478261,1.3508771929824561,9.68421052631579,0.1305526816406901,-0.11148140189535845,0.5217466247735719,-0.4715300256532293,-1.3102299450344395,-0.2751656490526106,-0.5380537775925054,-1.030140250968554,0.6261931820230392,0.7611672402021168,0.05770937680320797,-1.6583032244994032
Matisse Thybulle,PHI,SG/SF,65,19.966153846153848,3.923076923076923,0.6615384615384615,1.9076923076923078,0.9692307692307692,1.6153846153846154,1.0923076923076922,0.49230769230769234,0.4444444444444444,0.41975308641975306,0.27692307692307694,3.7384615384615385,-0.09831227744988051,-0.22112956793903613,-0.9966768515917658,-1.8783105397367088,-1.5151234414714843,-1.0636106965003256,1.9195398149270158,0.8884327418843355,1.3572270717831423,-0.21240198249236028,-0.15859870609130963,-1.659522589289461
Reggie Bullock,NYK,SG/SF,65,29.98871794871794,10.907692307692308,2.5076923076923077,3.4307692307692306,1.523076923076923,0.8,0.16923076923076924,0.6923076923076923,0.9090909090909091,0.44206773618538325,0.8461538461538461,8.63076923076923,0.0927637676210916,-0.31791640993333,0.8130489853726719,-0.7291733508651088,-0.8857200661888253,-0.8140904563148366,-0.45626506283345547,-0.9719357399860592,1.1316143636147806,0.600416884207385,-0.3495346514573329,-1.6616390944507808
Kelly Oubre,GSW,SG/SF/PF,55,30.681515151515153,15.436363636363636,1.6363636363636365,5.9818181818181815,1.3272727272727274,1.0727272727272728,0.7636363636363637,1.2727272727272727,0.6949152542372882,0.43922651933701656,3.2181818181818183,13.163636363636364,-0.3364472243039142,-0.5222863798885924,-0.04108676949766486,0.01590198304883586,0.16848724006973337,-0.9023046826430395,0.3383866544277656,0.22602881273351333,0.476864196552752,-1.2254048293516033,-0.7527048821807856,-1.695832276840493
Andre Drummond,LAL,C,46,26.992391304347827,14.934782608695652,0.0,12.0,2.0434782608695654,1.3695652173913044,1.065217391304348,2.6956521739130435,0.6,0.49214659685863876,4.456521739130435,12.456521739130435,-0.8889022910865432,0.16496951530780155,-1.6451619431706894,-0.06662015745374442,2.65546862100755,-0.5796378634835435,1.2032901901715007,0.8338349712207481,-1.128285505830849,-3.5754948216266564,0.6030770748897054,-1.699529434275978
Marcus Morris,LAC,PF/C,57,26.34970760233917,13.421052631578947,2.456140350877193,4.087719298245614,1.0175438596491229,0.5964912280701754,0.2631578947368421,1.0,0.8202247191011236,0.4726027397260274,1.5614035087719298,10.24561403508772,0.032420540889319005,-0.06454973640645495,0.7625142434340452,-0.31566513914966193,-0.614238971835114,-1.0418445546907726,-1.0492332448365658,-0.7826350874448611,0.7845178895096088,0.3437226808764178,0.1502936757955654,-1.7625685083413383
Taj Gibson,NYK,PF/C,45,20.793333333333337,5.355555555555555,0.06666666666666667,5.555555555555555,0.8,0.6888888888888889,1.0888888888888888,0.4888888888888889,0.7272727272727273,0.6265822784810127,1.2222222222222223,3.511111111111111,-0.08823011343620096,0.5185184579118519,-1.5798107323914181,-1.64263335807386,-0.007663505609313017,-1.1398529921125582,-0.7800120587546938,0.8815424882477785,1.3610836992731996,-0.1695134397426081,1.3005396658609256,-1.7763202333025476
Bojan Bogdanovic,UTA,SF/PF,72,30.771990740740744,17.01388888888889,2.5,3.9166666666666665,1.8888888888888888,0.625,0.05555555555555555,1.7777777777777777,0.879245283018868,0.43891891891891893,3.6805555555555554,12.847222222222221,0.2936504791094201,-0.5136840004763682,0.8055084610519868,0.27544282162582706,-0.6849255550506704,-0.6492838779207172,-0.9661665814094058,-1.20103667340158,-0.0928648644784643,1.454969369351886,-0.7357345646084127,-1.7940914648395503
Jae Crowder,PHO,SF/PF,60,27.472222222222225,10.05,2.466666666666667,4.683333333333334,2.1166666666666667,0.8166666666666667,0.43333333333333335,0.9,0.76,0.40447154471544716,1.25,8.2,-0.04932625237793281,-0.6103376942860337,0.7728328556623513,-0.8702843602915222,-0.3681046641255607,-0.5466648285234442,-0.40770301344526994,-0.4396636465620295,0.8973242435937896,-0.004020207747564073,-0.9264078423020339,-1.8926914637412837
Daniel Theis,CHI,PF/C,65,24.624871794871794,9.646153846153846,0.7538461538461538,5.476923076923077,1.6615384615384616,0.6307692307692307,0.8769230769230769,1.0153846153846153,0.6727272727272727,0.5407725321888412,1.6923076923076923,7.1692307692307695,-0.21447246475781673,0.4435571628443561,-0.9061905597435439,-0.9367267638331072,-0.040157955960606194,-0.7517103962684641,-0.9493566412365724,0.45434676278124353,0.7671630658043502,-0.706536094218386,1.1526600011807042,-1.9165085814943816
Alec Burks,NYK,SG/SF,49,25.60238095238095,12.714285714285714,2.0816326530612246,4.63265306122449,2.183673469387755,0.6326530612244898,0.2857142857142857,1.0,0.8559322033898306,0.42084168336673344,2.4081632653061225,10.183673469387756,0.13599187296986015,-0.5912771929203525,0.39539627095757984,-0.4319452925729582,-0.38904801494536617,-0.516476745798811,-0.9438676811801368,-0.7371749553690808,0.7845178895096088,0.784305029820365,-0.8888062967570179,-1.9430997963358174
Tim Hardaway Jr.,DAL,SG/SF,70,28.359523809523804,16.614285714285714,2.9571428571428573,3.2714285714285714,1.7857142857142858,0.44285714285714284,0.15714285714285714,0.9142857142857143,0.8160919540229885,0.446761800219539,2.4857142857142858,13.014285714285714,0.041339795271310736,-0.4182943777489721,1.253631049252705,0.20969849020006073,-0.9515667396491322,-0.6957663741633843,-1.496880406866007,-0.9962977082010287,0.8812090501531924,0.3816643194312898,-0.5475549792610835,-1.961863299103388
Carmelo Anthony,POR,SF/PF,69,24.475362318840574,13.420289855072463,1.9275362318840579,3.101449275362319,1.5072463768115942,0.6666666666666666,0.5507246376811594,0.8840579710144928,0.8910256410256411,0.42084942084942084,2.260869565217391,11.26086956521739,0.2070157058439709,-0.6537334543305908,0.2443404554473739,-0.3157906342273621,-1.021809772716784,-0.8212224760624893,-0.8447614579389416,-0.20307330701981627,0.9153078652593837,1.0864334903710537,-1.0120166946858438,-1.9725925315734258
Bruce Brown,BKN,SG,65,22.32564102564103,8.815384615384616,0.26153846153846155,5.369230769230769,1.6,0.8923076923076924,0.4307692307692308,0.8307692307692308,0.7350427350427351,0.5555555555555556,1.8,6.507692307692308,-0.1159528803473001,0.4988314358668064,-1.388784116267394,-1.0734082796900815,-0.08466122491998634,-0.7794348674001852,-0.18730602006811908,-0.44483133678944725,0.9754209502674532,-0.28744338734064984,1.2617021535693878,-2.0087461286390225
Wendell Carter Jr.,ORL,C,54,25.469444444444438,11.222222222222221,0.2777777777777778,8.185185185185185,1.9259259259259258,0.6481481481481481,0.7777777777777778,1.4444444444444444,0.7318435754189944,0.5032822757111597,3.314814814814815,8.462962962962964,-0.22413924704666646,0.2063211541206317,-1.372865231590392,-0.6774256164665837,1.0790168449067634,-0.6325978536284778,-0.8987192905924812,0.25452940732109003,0.2831563158021384,-0.7476576436085124,0.6846533933899781,-2.0279096744664766
Grayson Allen,MEM,SG/SF,50,25.18933333333333,10.64,2.14,3.2,2.16,0.92,0.16,0.96,0.8681318681318682,0.4178743961352657,1.82,8.28,0.12498097653772985,-0.5053165986205315,0.45261192284392154,-0.773215172641245,-0.981084213958925,-0.527142180101524,-0.1066183072385182,-0.9905394248047631,0.8296404311432811,0.7374657499096462,-0.7192277982889186,-2.078108993137045
Kevin Love,CLE,PF/C,25,24.88866666666667,12.2,2.28,7.44,2.52,0.64,0.08,1.52,0.8235294117647058,0.4087301587301587,2.04,10.08,0.04909955611921356,-0.7073419461467343,0.5898494654803911,-0.5165576595320377,0.7710730610703769,-0.36495402398095617,-0.9224607369600386,-1.1517713599001975,0.1979248482718684,0.4146735855374136,-1.1177726823144671,-2.099995502327647
Kenyon Martin Jr.,HOU,SF,45,23.725555555555548,9.311111111111112,0.7777777777777778,5.377777777777778,1.0666666666666667,0.6666666666666666,0.9111111111111111,0.8444444444444444,0.7142857142857143,0.5094339622641509,1.8666666666666667,7.066666666666666,-0.158993870217713,0.2157523393415752,-0.8827311507458567,-0.9918493504750144,-0.08112921944701933,-1.0197136172084338,-0.8447614579389416,0.5232492991468137,0.9599944403072235,-0.47053556195160007,0.7032587350767031,-2.104217883236126
Maxi Kleber,DAL,PF/C,50,26.81600000000001,7.06,1.74,5.2,1.36,0.48,0.7,0.6,0.918918918918919,0.4218181818181818,0.74,5.5,0.0883988585922638,-0.31396633966339665,0.060504658168293236,-1.3622112604175034,-0.154594933284726,-0.8875603048138971,-1.3886564110866217,0.09777613708941778,1.2357433058463323,0.5818489867572285,-0.3417421624607769,-2.1588919842022536
Dillon Brooks,MEM,SG/SF,67,29.80074626865672,17.17910447761194,1.9104477611940298,2.91044776119403,2.343283582089552,1.164179104477612,0.3880597014925373,1.7761194029850746,0.8153846153846154,0.4190106692531523,2.91044776119403,15.388059701492537,0.046344845209589224,-0.9216263125996254,0.22758917169798254,0.3026247588877064,-1.1007401247431,-0.4445687739174207,0.6048519566337671,-0.5309080874431521,-0.09099411233776493,0.4029553138994665,-1.5405015082870543,-2.1696914056095693
Saddiq Bey,DET,SF,70,27.271190476190476,12.242857142857142,2.5,4.557142857142857,1.3571428571428572,0.7428571428571429,0.2,0.8571428571428571,0.8435374149659864,0.4031791907514451,2.1,9.885714285714286,0.09256046743364439,-0.7485836546677155,0.8055084610519868,-0.5095066289521144,-0.4202522020728615,-0.8888475124021555,-0.6227635178786638,-0.909923457257046,0.9456698239155815,0.5995520650308143,-1.1991321361690288,-2.199695104733488
Tyler Herro,MIA,PG/SG/SF,54,30.28055555555555,15.092592592592593,1.9814814814814814,4.944444444444445,3.4074074074074074,0.6481481481481481,0.3148148148148148,1.8703703703703705,0.8034188034188035,0.43919885550786836,2.1666666666666665,12.944444444444445,0.008575236618990584,-0.5139477152347285,0.2972212661020983,-0.04065662026733864,-0.2602018969264292,0.034843118061102164,-0.8987192905924812,-0.6785257726293394,-0.1973151923341875,0.24228708131750998,-0.7362548070882475,-2.2373221143573128
Kentavious Caldwell-Pope,LAL,PG/SG,67,28.389552238805976,9.746268656716419,1.791044776119403,2.671641791044776,1.8955223880597014,0.9104477611940298,0.3880597014925373,1.0149253731343284,0.8660714285714286,0.43253968253968256,1.671641791044776,7.522388059701493,0.11134877293936153,-0.34876264637815974,0.11054222701869064,-0.9202554700482422,-1.1994254119877805,-0.6462953362564355,-0.13445088479831444,-0.5309080874431521,0.7676811202433131,0.6794756848790963,-0.41038646969234344,-2.2840226280851685
